sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
EN012,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Crystal and Pearls Tassel Nacklace,"Rose gold plated necklace is embellished with cultured pearl, crystal stones and beautiful leaves at the centre , has chain and glass pipe  tassels                                                                                                   ",<ul><li>Plating- Electroplated Rose gold                                                              </li><li>Stone-Faceted Foiled Stone</li></ul>,420,1,taxable,"Catalog, Search",10550,10550,,,crystal-and-pearls-tassel-nacklace,,,,/u/n/untitled-1_5.jpg,,/u/n/untitled-1_5.jpg,,/u/n/untitled-1_5.jpg,,/u/n/untitled-1_5.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0368e-min_1.jpg,/_/m/_m4a0368e-min_1.jpg,/_/m/_m4a0372e-min_1.jpg,/_/m/_m4a0373e-min_1.jpg,/u/n/untitled-1_5.jpg",",,,,,,,",/u/n/untitled-1_5.jpg,,,,,,,,,,
EN013,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Efflorescent Necklace,"Handcrafted in rose gold plating, inspired from artistic forms of nature, features gush of metal leaves and flower with grey stone.                                                      ",<ul><li>    Plating- Electroplated Rose gold                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,310,1,taxable,"Catalog, Search",11950,11950,,,efflorescent-necklace,,,,/u/n/untitled-1_5_1.jpg,,/u/n/untitled-1_5_1.jpg,,/u/n/untitled-1_5_1.jpg,,/u/n/untitled-1_5_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_0084emin.jpg,/i/m/img_0084emin.jpg,/i/m/img_0088e-min.jpg,/i/m/img_0100e-min.jpg,/u/n/untitled-1_5_1.jpg",",,,,,,,",/u/n/untitled-1_5_1.jpg,,,,,,,,,,
EN014,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Crystal and Pearls Chain Tassel Necklace,"Rose gold plated necklace is embellished features, crystal stones and beautiful dangling round stone at the bottom with loop chain tassel.                                                                                                 ",<ul><li>Plating- Electroplated Rose gold                                                              </li><li>Stone-Faceted Foiled Stone</li></ul>,345,1,taxable,"Catalog, Search",9999,9999,,,crystal-and-pearls-chain-tassel-nacklace,,,,/u/n/untitled-1_5_2.jpg,,/u/n/untitled-1_5_2.jpg,,/u/n/untitled-1_5_2.jpg,,/u/n/untitled-1_5_2.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0419e-min.jpg,/_/m/_m4a0419e-min.jpg,/_/m/_m4a0420e-min.jpg,/_/m/_m4a0437e-min.jpg,/u/n/untitled-1_5_2.jpg",",,,,,,,",/u/n/untitled-1_5_2.jpg,,,,,,,,,,
EN015,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Enmesh Pearl Earring,"A beautifully handcrafted necklace features fresh water pearl and rose gold chain in layers, starting from neck to mid riff.                 ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,500,1,taxable,"Catalog, Search",12500,12500,,,enmesh-pearl-earring,,,,/u/n/untitled-1_5_3.jpg,,/u/n/untitled-1_5_3.jpg,,/u/n/untitled-1_5_3.jpg,,/u/n/untitled-1_5_3.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0220e-min.jpg,/_/m/_m4a0220e-min.jpg,/_/m/_m4a0224e-min.jpg,/_/m/_m4a0225e-min.jpg,/u/n/untitled-1_5_3.jpg",",,,,,,,",/u/n/untitled-1_5_3.jpg,,,,,,,,,,
EN016,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Chain Lariat Nacklace,"Chain Lariat Nacklace handcrafted necklace features fresh water pearl and rose gold chains in layers, starting from neck to mid riff.                                                                                                               ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,540,1,taxable,"Catalog, Search",7500,7500,,,chain-lariat-nacklace,,,,/u/n/untitled-1_5_4.jpg,,/u/n/untitled-1_5_4.jpg,,/u/n/untitled-1_5_4.jpg,,/u/n/untitled-1_5_4.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0252e-min.jpg,/_/m/_m4a0252e-min.jpg,/_/m/_m4a0262e-min.jpg,/u/n/untitled-1_5_4.jpg",",,,,,",/u/n/untitled-1_5_4.jpg,,,,,,,,,,
EN017,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Classic Pearl Necklace,"A beautifully handcrafted necklace features fresh water pearl,crystal stone and rose gold chains,                                      ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,95,1,taxable,"Catalog, Search",3849,3849,,,classic-pearl-necklace,,,,/u/n/untitled-1_5_5.jpg,,/u/n/untitled-1_5_5.jpg,,/u/n/untitled-1_5_5.jpg,,/u/n/untitled-1_5_5.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9776e-min.jpg,/i/m/img_9776e-min.jpg,/i/m/img_9777e-min.jpg,/u/n/untitled-1_5_5.jpg",",,,,,",/u/n/untitled-1_5_5.jpg,,,,,,,,,,
EN018,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Ternary Lines Necklace,"Ternary Lines necklace handcrafted necklace features fresh water pearl,crystal stone and a ring with three straight line on the top of it.                                                                                                                ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,80,1,taxable,"Catalog, Search",3450,3450,,,ternary-lines-necklace,,,,/u/n/untitled-1_5_6.jpg,,/u/n/untitled-1_5_6.jpg,,/u/n/untitled-1_5_6.jpg,,/u/n/untitled-1_5_6.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9760e-min.jpg,/i/m/img_9760e-min.jpg,/i/m/img_9764e-min.jpg,/u/n/untitled-1_5_6.jpg",",,,,,",/u/n/untitled-1_5_6.jpg,,,,,,,,,,
EN019,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,The Black Paradise Choker,"Handcrafted in gunmetal plating  features floral forms with heavy waist part , with black  and crystal stone.                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,100,1,taxable,"Catalog, Search",5250,5250,,,the-black-paradise-choker,,,,/u/n/untitled-1_5_7.jpg,,/u/n/untitled-1_5_7.jpg,,/u/n/untitled-1_5_7.jpg,,/u/n/untitled-1_5_7.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9615e-min_1.jpg,/i/m/img_9615e-min_1.jpg,/i/m/img_9620e-min_1.jpg,/u/n/untitled-1_5_7.jpg",",,,,,",/u/n/untitled-1_5_7.jpg,,,,,,,,,,
EN020,,Default,simple,"Neckpiece,Default Category/Shop,Default Category/Shop/Neckpiece,Neckpiece",base,Anteplaya Shell Necklace,"Anteplaya shell neckpiece hand Embroided in our studio features  letterd olice, cockle shell  wooden beads.                     ",<ul><li>Plating- Electroplated Rose gold.                                                                                                                                                                                                     </li><li>Stone- Glass bead                      </li></ul>,255,1,taxable,"Catalog, Search",4150,4150,,,anteplaya-shell-necklace,,,,/u/n/untitled-1_5_8.jpg,,/u/n/untitled-1_5_8.jpg,,/u/n/untitled-1_5_8.jpg,,/u/n/untitled-1_5_8.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0506e-min.jpg,/_/m/_m4a0506e-min.jpg,/_/m/_m4a0514e-min.jpg,/u/n/untitled-1_5_8.jpg",",,,,,",/u/n/untitled-1_5_8.jpg,,,,,,,,,,
EC001,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Pearl And Pikes Earcuff,"This handcrafted piece in antique gold, features raw like pearls, grey stone and plastic antique gold spikes.                                                                                                 ",<ul><li>Plating- Electroplated Antique gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,1120,1,taxable,"Catalog, Search",2100,2100,,,pearl-and-pikes-earcuff,,,,/i/m/img_4675_1.jpg,,/i/m/img_4675_1.jpg,,/i/m/img_4675_1.jpg,,/i/m/img_4675_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_4675_1.jpg,/i/m/img_4675_1.jpg,/i/m/img_9485e-min.jpg,/i/m/img_9484e-min.jpg,/i/m/img_4676e-min.jpg,/i/m/img_4684e-min.jpg",",,,,,,,,,","/i/m/img_4675_1.jpg,/i/m/img_4675_1.jpg",,,,,,,,,,
EC002,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Crystal Abanar Earcuff,Crystal abanar earcuff hand Embroided in our studio . this statement pair has crystal stone and silver  rectangular sequins.                                                                                  ,<ul><li>Plating- Electroplated Silver                                               </li><li>Stone-Faceted Foiled  Stone</li></ul>,80,1,taxable,"Catalog, Search",1650,1650,,,crystal-abanar-earcuff,,,,/u/n/untitled_session13327_1.jpg,,/u/n/untitled_session13327_1.jpg,,/u/n/untitled_session13327_1.jpg,,/u/n/untitled_session13327_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/u/n/untitled_session13327_1.jpg,/u/n/untitled_session13327_1.jpg,/u/n/untitled_session13365e1-min_1.jpg,/u/n/untitled_session13328e-min_1.jpg",",,,,,","/u/n/untitled_session13327_1.jpg,/u/n/untitled_session13327_1.jpg",,,,,,,,,,
EC003,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Silver Estetico Earcuff,"Silver Estetico Earcuff hand Embroided in our studio, has crystal stone andfreash water pearls.                                                                                  ",<ul><li>Plating- Electroplated Silver                                               </li><li>Stone-Faceted Foiled  Stone</li></ul>,50,1,taxable,"Catalog, Search",2199,2199,,,silver-estetico-earcuff,,,,/i/m/img_1621_1.jpg,,/i/m/img_1621_1.jpg,,/i/m/img_1621_1.jpg,,/i/m/img_1621_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1621_1.jpg,/i/m/img_1621_1.jpg,/i/m/img_1622e-min.jpg,/i/m/img_1647e-min_1.jpg,/i/m/img_1637e-min_1.jpg,/i/m/img_1638e-min_1.jpg,/i/m/img_4668e-min_1.jpg,/i/m/img_4671e-min_1.jpg",",,,,,,,,,,,,,","/i/m/img_1621_1.jpg,/i/m/img_1621_1.jpg",,,,,,,,,,
EC004,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Chic Kundan Earcuff,Handcrafted in rose gold plating earcuff features brown  and crystal kundan with crystal stone.                              ,"<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone , Kundan</li></ul>",90,1,taxable,"Catalog, Search",2099,2099,,,chic-kundan-earcuff,,,,/k/b/kbi_8755_1.jpg,,/k/b/kbi_8755_1.jpg,,/k/b/kbi_8755_1.jpg,,/k/b/kbi_8755_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/k/b/kbi_8755_1.jpg,/k/b/kbi_8755_1.jpg,/u/n/untitled_session13951e-min.jpg,/k/b/kbi_8756-min_1.jpg,/k/b/kbi_8762-min_1.jpg,/i/m/img_0692.jpg",",,,,,,,,,","/k/b/kbi_8755_1.jpg,/k/b/kbi_8755_1.jpg",,,,,,,,,,
EC005,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Silver Estetico Tassel Earcuff,"Silver Estetico tassel Earcuff hand Embroided in our studio, has crystal stone and freash water pearls has silver chain tassels.                                                                                  ",<ul><li>Plating- Electroplated Silver                                               </li><li>Stone-Faceted Foiled  Stone</li></ul>,70,1,taxable,"Catalog, Search",2895,2895,,,silver-estetico-tassel-earcuff,,,,/s/i/silver_estetic_tassel_1.jpg,,/s/i/silver_estetic_tassel_1.jpg,,/s/i/silver_estetic_tassel_1.jpg,,/s/i/silver_estetic_tassel_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/s/i/silver_estetic_tassel_1.jpg,/s/i/silver_estetic_tassel_1.jpg,/u/n/untitled_session14385e-min_1.jpg,/s/i/silver_estetico_tassel_earcuff_1_-min.jpg,/s/i/silver_estetico_tassel_earcuff-min.jpg",",,,,,,,","/s/i/silver_estetic_tassel_1.jpg,/s/i/silver_estetic_tassel_1.jpg",,,,,,,,,,
EC006,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Abstract Grey Paradise,Abstract Grey Paradise earcuff has circular triangular wire frame with grey glass beads.                                                                                 ,<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,90,1,taxable,"Catalog, Search",1990,1990,,,abstract-grey-paradise,,,,/i/m/img_4631_1.jpg,,/i/m/img_4631_1.jpg,,/i/m/img_4631_1.jpg,,/i/m/img_4631_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_4631_1.jpg,/i/m/img_4631_1.jpg,/i/m/img_9749e-min.jpg,/i/m/img_4632e-min.jpg,/i/m/img_4638e-min.jpg",",,,,,,,","/i/m/img_4631_1.jpg,/i/m/img_4631_1.jpg",,,,,,,,,,
EC007,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Enthral Rose Gold Earcuff,"Enthral Rose Gold earcuff  hand Embroided in our studio . this statement pair has crystal,grey , golden stone and wire frame.                                                                                                ",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,70,1,taxable,"Catalog, Search",2750,2750,,,enthral-rose-gold-earcuff,,,,/u/n/untitled.jpg,,/u/n/untitled.jpg,,/u/n/untitled.jpg,,/u/n/untitled.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9840e-min.jpg,/_/m/_m4a9840e-min.jpg,/_/m/_m4a9844e-min.jpg,/i/m/img_4657e-min.jpg,/i/m/img_4663e-min.jpg,/u/n/untitled.jpg",",,,,,,,,,",/u/n/untitled.jpg,,,,,,,,,,
EC008,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Littoral Shell Earcuff,"Littoral Shell earring hand Embroided in our studio . this statement pair has nutmeg, cockle shell and fresh water pearl .                                                                                                     ",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone- Glass bead</li></ul>,28,1,taxable,"Catalog, Search",1899,1899,,,littoral-shell-earcuff,,,,/i/m/img_99_1.jpg,,/i/m/img_99_1.jpg,,/i/m/img_99_1.jpg,,/i/m/img_99_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a0035e-min.jpg,/_/m/_m4a0035e-min.jpg,/_/m/_m4a0040e1-min.jpg,/_/m/_m4a0042e-min.jpg,/i/m/img_99_1.jpg,/i/m/img_4646e-min.jpg,/i/m/img_4652e-min.jpg",",,,,,,,,,,,",/i/m/img_99_1.jpg,,,,,,,,,,
EC009,,Default,simple,"Earcuff,Default Category/Shop,Default Category/Shop/Earcuff,Earcuff",base,Triangulo Earring,The triangulo earring hand Embroided in our studio . this statement pair has multicolor stone and 3d triangular sequins                                                         ,<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled  Stone</li></ul>,134,1,taxable,"Catalog, Search",2490,2490,,,triangulo-earring,,,,/i/m/img_4706_1.jpg,,/i/m/img_4706_1.jpg,,/i/m/img_4706_1.jpg,,/i/m/img_4706_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_4706_1.jpg,/i/m/img_4706_1.jpg,/i/m/img_9439e-min.jpg,/i/m/img_9436e-min.jpg,/i/m/img_4707e-min.jpg,/i/m/img_4711e-min.jpg",",,,,,,,,,","/i/m/img_4706_1.jpg,/i/m/img_4706_1.jpg",,,,,,,,,,
ER001,,Default,simple,"Ring,Default Category/Shop,Default Category/Shop/Ring,Ring",base,Funnel Drop Crystal Ring,Handcrafted ring in rose gold plating features cone at the centre with crystal marquise combine.                                      ,<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,14,1,taxable,"Catalog, Search",1299,1299,,,funnel-drop-crystal-ring,,,,/u/n/untitled-1_3.jpg,,/u/n/untitled-1_3.jpg,,/u/n/untitled-1_3.jpg,,/u/n/untitled-1_3.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/u/n/untitled-1_3.jpg,/u/n/untitled-1_3.jpg,/i/m/img_9817e-min.jpg,/i/m/img_8836_1_.jpg",",,,,,","/u/n/untitled-1_3.jpg,/u/n/untitled-1_3.jpg",,,,,,,,,,
ER002,,Default,simple,"Ring,Default Category/Shop,Default Category/Shop/Ring,Ring",base,Enmesh Ring,This handcrafted rose gold finish ring features tube ring wrapped with chain has opaque milky and grey glass beads in claw like shape .                                                                        ,<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Glass bead</li></ul>,26,1,taxable,"Catalog, Search",1299,1299,,,enmesh-ring,,,,/u/n/untitled-1_3_21.jpg,,/u/n/untitled-1_3_21.jpg,,/u/n/untitled-1_3_21.jpg,,/u/n/untitled-1_3_21.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/d/s/dsc08461_1_.jpg,/d/s/dsc08461_1_.jpg,/i/m/img_9789e-min_1.jpg,/i/m/img_9794e-min_1.jpg,/u/n/untitled-1_3_21.jpg",",,,,,,,",/u/n/untitled-1_3_21.jpg,,,,,,,,,,
ER003,,Default,simple,"Ring,Default Category/Shop,Default Category/Shop/Ring,Ring",base,Enmesh Double Ring,This handcrafted rose gold finish ring features bent tube has opaque milky and grey glass beads in claw like shape .                                                                        ,<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Glass bead</li></ul>,40,1,taxable,"Catalog, Search",1499,1499,,,enmesh-double-ring,,,,/u/n/untitled-1_3_1.jpg,,/u/n/untitled-1_3_1.jpg,,/u/n/untitled-1_3_1.jpg,,/u/n/untitled-1_3_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_8918_1_.jpg,/i/m/img_8918_1_.jpg,/i/m/img_9782e-min_1.jpg,/u/n/untitled-1_3_1.jpg",",,,,,",/u/n/untitled-1_3_1.jpg,,,,,,,,,,
EBD001,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Antique Love Body Jewelry,"Handcrafted in antique gold plating body jewelry, features different type of chains with grey stone.                                                   ",<ul><li>Plating- Electroplated Antique gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,818,1,taxable,"Catalog, Search",10500,10500,,,antique-love-body-jewelry,,,,/i/m/img_1199.jpg,,/i/m/img_1199.jpg,,/i/m/img_1199.jpg,,/i/m/img_1199.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1199.jpg,/i/m/img_1199.jpg,/i/m/img_1200e-min.jpg,/i/m/img_1206e-min.jpg,/i/m/img_1211e-min.jpg,/i/m/img_1231e-min.jpg",",,,,,,,,,","/i/m/img_1199.jpg,/i/m/img_1199.jpg",,,,,,,,,,
EBD002,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Embroil String Body Jewelry,"Embroil String Body Jewelry handcrafted in antique gold plating, features different  type of chains with grey stone and raw like pearl.                                                ",<ul><li>Plating- Electroplated Antique gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,950,1,taxable,"Catalog, Search",15999,15999,,,embroil-string-body-jewelry,,,,/i/m/img_1548.jpg,,/i/m/img_1548.jpg,,/i/m/img_1548.jpg,,/i/m/img_1548.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1548.jpg,/i/m/img_1548.jpg,/i/m/img_1560e-min.jpg,/i/m/img_1563e-min.jpg,/i/m/img_1566e-min.jpg,/i/m/img_1570e-min.jpg,/i/m/img_1581e-min.jpg",",,,,,,,,,,,","/i/m/img_1548.jpg,/i/m/img_1548.jpg",,,,,,,,,,
EBD003,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Majestic Hex Body Jewely,"Majestic hex body jewelry has hexagon and triangular shape embellish with glass pipe , grey stone and pearl chain in antique gold finish.                 ",<ul><li>Plating- Electroplated Antique gold                                               </li><li>Stone-Faceted Foiled Stone           </li></ul>,270,1,taxable,"Catalog, Search",8999,8999,,,majestic-hex-body-jewely,,,,/i/m/img_9240.jpg,,/i/m/img_9240.jpg,,/i/m/img_9240.jpg,,/i/m/img_9240.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9240.jpg,/i/m/img_9240.jpg,/i/m/img_9241e-min_1.jpg,/i/m/img_9245e-min_1.jpg",",,,,,","/i/m/img_9240.jpg,/i/m/img_9240.jpg",,,,,,,,,,
