sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
EBD016,,Default,simple,Body jewelry,base,Black Paradise Body Jewelry,"Handcrafted in gunmetal plating  features floral forms with heavy waist part , with black  and crystal stone.                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,1500,1,taxable,"Catalog, Search",20000,,,,black paradise body jewelry,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EBD018,,Default,simple,Body jewelry,base,Multi Layer Backdrop Body Jewelry,"Handcrafted in gunmetal plating  features floral forms with heavy back part , with black  and crystal stone.                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,580,1,taxable,"Catalog, Search",11550,,,,multi layer backdrop body jewelry,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EBD019,,Default,simple,Body jewelry,base,Pearl In Vain Body Jewelry,"A beautifully handcrafted necklace features fresh water pearl and rose gold chains in layers, starting from neck to mid riff.                                                                         ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,950,1,taxable,"Catalog, Search",8500,,,,pearl in vain body jewelry,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EBD020,,Default,simple,Body jewelry,base,Swing Like ChainBody Jewelry,Silver plated featurs grey and crystal stone with metal ball chain arranged just like swing.                                         ,<ul><li>Plating- Electroplated Silver</li><li>Stone-Faceted Foiled Stone</li></ul>,280,1,taxable,"Catalog, Search",8449,,,,swing like chainbody jewelry,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EBD021,,Default,simple,Body jewelry,base,Waterfall body jewelry,"Handcrafted in rose gold plating, inspired from  nature, features chain loop,  falling chain with crystal and pink  stone.                                                          ",<ul><li>Plating- Electroplated Rose gold                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,390,1,taxable,"Catalog, Search",7799,,,,waterfall body jewelry,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG001,,Default,simple,Garment,base,Dreamy Pink  Bow Crop top,Pink bow with heavy sequence stone and pipe embalishment,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",4000,,,,dreamy pink  bow crop top,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG002,,Default,simple,Garment,base,Teal Embalish Crop Top,Teal green abstract embalishment ,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",3000,,,,teal embalish crop top,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG003,,Default,simple,Garment,base,Embalish Patch Grey Denim Jacket,abstract arrangement of stone and sequence in grey touch,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",3000,,,,embalish patch grey denim jacket,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG004,,Default,simple,"Garment,Bag",base,Brown Leather Bag,"Hand embroided leather bag in gold plating features crystal ,golden, grey stone and metal leaves.",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,brown leather bag,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG005,,Default,simple,Garment,base,Embroided Bodysuit with Green Coat Dress,Green overcoat with heavy 3d embalish bodysuit and belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",3500,,,,embroided bodysuit with green coat dress,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG006,,Default,simple,Garment,base,Burgundy Pearl Strips Dress,Burgundy pearl and crystal stone jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",6000,,,,burgundy pearl strips dress,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG007,,Default,simple,Garment,base,Brown Dress With Embroided Belt,plain brown short dress with heavy embalish belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",1500,,,,brown dress with embroided belt,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG008,,Default,simple,Garment,base,Rose Gold Belt Skirt,black skirt with 3 rose gold embalish belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",2000,,,,rose gold belt skirt,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG009,,Default,simple,Garment,base,Pearly Musturd Pant,musturd pent with pearl embalishment,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",2000,,,,pearly musturd pant,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG010,,Default,simple,Garment,base,Embalish Patch Grey Denim Pant,Grey denim pant with front abstract embalish patch ,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",2000,,,,embalish patch grey denim pant,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG011,,Default,simple,Garment,base,Beige Embalish skirt,Beige sequin embalish skirt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,beige embalish skirt,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG012,,Default,simple,Garment,base,Beige Embalish Jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,beige embalish jacket,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG013,,Default,simple,Garment,base,3D embalished jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,3d embalished jacket,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EG014,,Default,simple,Garment,base,Lustrous Jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,lustrous jacket,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB001,,Default,simple,Bag,base,Peach Embalish Bag,"Hand embroided bag in rose gold plating features metal leaves , pink and crystal stone. ",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,peach embalish bag,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB002,,Default,simple,Bag,base,Golden Embalish Bag,"Hand embroided bag in antique gold plating features metal leaves, pipe , golden greyl stone. ",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,golden embalish bag,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB003,,Default,simple,Bag,base,Silver Clutch,Hand embroided bag in silver plating features crystal stone and blue glass beads.,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,silver clutch,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB005,,Default,simple,Bag,base,Blue Leather Bag,Hand embroided leather bag in silver plating features crystal stones grey pipe  with metal balls,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",0,,,,blue leather bag,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB006,,Default,simple,Bag,base,Olive Metal Handle Bag,"Hand embroided leather bag in silver plating features crystal ,golden, grey stone , raffia and metal rod.",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",4100,,,,olive metal handle bag,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EP001,,Default,simple,Extra,base,Classic Hex Bracelet,"Handcrafted with rose gold plating ,this bracelet features crystal square ,baguette stone.                                                                                              Plating- Electroplated Rose Gold                                              Stone-Faceted Foiled Stone",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,15,1,taxable,"Catalog, Search",2000,,,,classic hex bracelet,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EP002,,Default,simple,Extra,base,Grey emblished belt,"Gunmetal statement piece with eye catching embellishment with crystal,golden, grey  baguette .                                                                                 Plating- Electroplated Gunmetal                                           Stone-Faceted Foiled Stone",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Glass bead</li></ul>,442,1,taxable,"Catalog, Search",8000,,,,grey emblished belt,,,,,,,,,,,,"7/24/19, 4:41 PM","7/24/19, 4:41 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
